,Subj_Pred,Obj,Obj_true,PMID
1050,These nuts include,[start] [UNK] [UNK] [UNK] [end],[start] ground nuts [end],30360498
1051,key molecular events may lead,[start] from the past 10 15 of [UNK] [end],[start] to the pathogenesis of T2DM [end],25345504
1052,online access reports may not result,[start] on the basis for the application of cardiovascular disease [end],[start] in serious consideration of results [end],24292896
1053,best practices related,[start] to the [UNK] [end],[start] to low balance confidence in older adults with type 2 diabetes [end],29914779
1054,Prevention of T2 DM to be,[start] a major cause of the cancer related genes [end],[start] a very attractive target [end],21128892
1055,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] one of the common endocrinology diseases [end],30046957
1056,The effects of predisposing environmental factors to be,[start] as a promising approach for this population [end],[start] additive [end],15823494
1057,Linkage analysis in classical type II diabetes pedigrees is,[start] in the study of [UNK] in the clinical context of abiraterone [end],[start] unlikely to be successful [end],7813802
1058,the main difference between patients with T2 D left,[start] a major public health problem [end],[start] branches of the canals primarily in the digestive system [end],29783049
1059,the macrovascular complications associated,[start] with the development of t1d [end],[start] with the disease [end],23953075
1060,The major problem is identifying,[start] more effective in the treatment of t2d patients [end],[start] populations for study [end],7813802
1061,other resources referenced,[start] the [UNK] of [UNK] [UNK] [UNK] [end],[start] in each issue of In the Clinic [end],25732301
1062,controversies regarding,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] risks [end],25772641
1063,the branch of genetics investigates,[start] the [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] how our genome influences individual responses to therapeutic outcomes [end],30515958
1064,This study investigates,[start] the role of these in treatment strategies [end],[start] whether perceiving the cause of type 2 diabetes as primarily genetic or environmental influences attitudes towards the controllability of the condition [end],23868079
1065,This article includes,[start] the potential for the management of t2d [end],[start] nursing implications regarding the monitoring of patients for adverse effects [end],30741763
1066,these agents have enhanced,[start] greater risk reduction from a diet high in cardiovascular disease risk women [end],[start] the clinical approaches to treating diabetes mellitus in combination [end],11393500
1067,24 % were admitted,[start] common in [UNK] [end],[start] to hospital [end],29417379
1068,the disease has,[start] a high blood pressure [end],[start] a strong genetic component [end],15823385
1069,Risk factors for T2 DM include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] obesity due to physiological insulin resistance [end],27622231
1070,Intervention should be,[start] more likely to be [UNK] [end],[start] sooner rather than later even though exact costs areuncertain [end],18426839
1071,passive male smokers had,[start] a significantly greater respectively [end],[start] a significantly greater carotid [end],25708055
1072,"early dietary changes , such as increased intake of whey protein that improve insulin sensitivity affect",[start] risk factors [end],[start] biomarkers [end],2016
1073,The authors present,[start] the effect of [UNK] on the treatment of [UNK] [end],[start] their own recommendations in relation to the appropriateness of services for the First Nation population [end],20958092
1074,debt forgiveness will be needed,[start] to be [UNK] [end],[start] to implement widespread diabetes prevention programs in developing countries [end],16573308
1075,T2DM utilize,[start] to be [UNK] [end],[start] different pharmacologic approaches [end],23347242
1076,the outcomes of future studies will be,[start] a significant role in the development of t1d [end],[start] crucial in setting up appropriate prevention strategies [end],15832489
1077,DM has,[start] a high rate of prom complications [end],[start] yet [end],11800064
1078,This review summarizes,[start] the role of these in cancer patients [end],[start] the proposed link between anxiety and diabetes [end],27390262
1079,hospitalization using,[start] [UNK] [end],[start] categorical definitions [end],31376400
1080,This brief commentary discusses,[start] the association between sex and breast cancer [end],[start] current understanding of shared biological pathways focussing low - grade inflammation [end],30135724
1081,the established role played,[start] in the study of [UNK] in the [UNK] [UNK] of [UNK] [UNK] [end],[start] by the exchanger in experimental studies [end],29227582
1082,The available data suggest,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [end],[start] large reductions in classic complications of type 2 diabetes in mortality [end],27156051
1083,The short - term intervention had,[start] a high rate of prom complications [end],[start] remarkable success with a 1 % drop in HbA1 [end],24523032
1084,mutations have,[start] a major cause of the cancer related deaths [end],[start] a minor role in the majority proportion of diabetic subjects [end],7813802
1085,People in the intervention group with an improvement of glucose tolerance had,[start] a significant role in [UNK] [end],[start] a smaller FINDRISC score than persons with an unchanged or progressive condition of disease [end],17846976
1086,All participants reported experiencing,[start] [UNK] [end],[start] a sense of helplessness immediately after their diagnosis [end],24070886
1087,type 2 diabetes includes,[start] [UNK] [end],[start] promoting education from diagnosis onwards [end],27231735
1088,The incidence of type 2 diabetes in children has increased,[start] in the study [end],[start] over the last 2 decades [end],23065368
1089,physicians to be,[start] more successful in countries with a high incidence of t1d [end],"[start] aware of the treatment options available , including weight control through exercise [end]",18806081
