30219316	The increasing contribution of these diseases to the overall disease burden across India and the high rate of health loss from them , especially in the less developed low ETL states , highlights the need for focused policy interventions to address this significant cause of disease burden in India.	highlights	the high rate of health loss from them , especially in the less developed low ETL states	the need for focused policy interventions	1	1			
18785947	Limited data suggest that a variety of antidepressants are effective and safe to use after stroke.	suggest	Limited data	that a variety of antidepressants are effective to use after stroke	1	1			
25808439	In colorectal cancer these cells express specific surface proteins such as CD133 and CD44 and can recapitulate the whole tumor.	express	these cells	specific surface proteins such as CD44	In colorectal cancer	1	1		
2031514	When treatment expectations are maintained at a high level and there is no improvement and perhaps a worsening of mortality , the stage is set for a distressingly large volume of medical malpractice actions.	are maintained	treatment expectations	at a high level	1	1			
19811232	However , cardiovascular disease is the largest single cause of death also in women , accounting for approximately one - third of the mortality , while breast cancer is responsible for less than 5 % of the mortality.	is	breast cancer	responsible for less than 5 % of the mortality	1	1			
25172068	The combination of behavioral , social , environmental , and biological factors , and others related to health care systems , that contribute to the development of cardiovascular diseases requires a multi-sector strategy that promotes a healthy lifestyle , reduces cardiovascular risk factors , and cuts mortality and morbidity through quality health care services.	requires	The combination of social factors	a multi-sector strategy that cuts mortality through quality health care services	1	1			
30360498	This study sought to compare the effect of peanuts and almonds , incorporated into a LCD , on cardio - metabolic and inflammatory measures in patients with T2DM.	sought to compare	This study	the effect of peanuts , incorporated into a LCD ,	on cardio - inflammatory measures in patients with T2DM	1	1		
17940453	Several of these agents , including insulin , anti-CD3 , mycophenolate mofetil , daclizumab and anti-CD20 , are currently being tested in multicenter intervention trials.	are being tested	Several of these agents , including anti-CD3	in multicenter intervention trials	currently	1	1		
8020264	The clinical diagnosis of the different types of respiratory disorders was based on the results of a questionnaire and physical examination performed during an epidemiologic study.	was based	The clinical diagnosis of the different types of respiratory disorders	on the results of a physical examination	1	1			
20588002	Objectives : The aim of this study was to evaluate the effect of NIV on health - related quality of life ( HRQoL ) of patients with CRF during 2 years and to identify parameters associated with changes in HRQoL.	associated	parameters	with changes in HRQoL	1	1			
16466601	Changing a child 's living environment to include physical activity , and a well balanced , low fat , high fiber diet , are important for the maintenance of a desirable body weight and improving insulin sensitivity.	are	a well balanced , low fat , high fiber diet	important for improving insulin sensitivity	1	1			
32075787	Assessment of the factors responsible for regional variations in mortality and DALYs and the unequal distribution of improvements during the 27 years showed negative correlations between the Socio - demographic index and the mortality rates of COPD , pneumoconiosis , and asthma.	showed	Assessment of the factors responsible for regional variations in mortality	negative correlations between the Socio - demographic index and the mortality rates of pneumoconiosis	1	1			
20113258	For children who develop chronic kidney disease , cardiovascular disease is also a leading cause of eventual morbidity and mortality.	develop	children	chronic kidney disease	1	1			
18418443	Theoretically , the disease syndrome containing type 2 diabetes mellitus may involve approximately 30 % of the population.	may involve	the disease syndrome containing type 2 diabetes mellitus	approximately 30 %	1	1			
